       0	       0	       0
 5.40347	 25.7143	       0
 10.3137	 6.42857	       0
 10.3137	 36.4286	       0
 15.1647	 15.1128	       0
 15.1647	 34.0602	       0
 20.2022	 6.39699	       0
 20.2022	  20.797	       0
 20.2022	  35.197	       0
  25.242	 1.05506	       0
  25.242	  12.668	       0
  25.242	 24.2809	       0
  25.242	 35.8938	       0
 30.2494	 7.99054	       0
 30.2494	 17.9905	       0
 30.2494	 27.9905	       0
 30.2494	 37.9905	       0
 35.2022	 4.45396	       0
 35.2022	 13.2344	       0
 35.2022	 22.0149	       0
 35.2022	 30.7954	       0
 35.2022	 39.5759	       0
 40.1507	 1.68619	       0
 40.1507	 9.51228	       0
 40.1507	 17.3384	       0
 40.1507	 25.1645	       0
 40.1507	 32.9905	       0
 40.1507	 40.8166	       0
 45.1284	 6.51995	       0
 45.1284	 13.5788	       0
 45.1284	 20.6376	       0
 45.1284	 27.6964	       0
 45.1284	 34.7552	       0
 45.1284	 41.8141	       0
 50.1178	 4.53065	       0
 50.1178	 11.0761	       0
 50.1178	 17.6216	       0
 50.1178	  24.167	       0
 50.1178	 30.7125	       0
 50.1178	 37.2579	       0
 50.1178	 43.8034	       0
 55.1061	 2.81108	       0
 55.1061	 8.91277	       0
 55.1061	 15.0145	       0
 55.1061	 21.1162	       0
 55.1061	 27.2179	       0
 55.1061	 33.3196	       0
 55.1061	 39.4212	       0
 60.0892	 1.67931	       0
 60.0892	 7.48576	       0
 60.0892	 13.2922	       0
 60.0892	 19.0987	       0
 60.0892	 24.9051	       0
 60.0892	 30.7116	       0
 60.0892	  36.518	       0
 60.0892	 42.3245	       0
 65.0637	0.652018	       0
 65.0637	 6.19048	       0
 65.0637	 11.7289	       0
 65.0637	 17.2674	       0
 65.0637	 22.8059	       0
 65.0637	 28.3443	       0
 65.0637	 33.8828	       0
 65.0637	 39.4212	       0
 65.0637	 44.9597	       0
 70.0662	 5.00948	       0
 70.0662	 10.3036	       0
 70.0662	 15.5977	       0
 70.0662	 20.8918	       0
 70.0662	  26.186	       0
 70.0662	 31.4801	       0
 70.0662	 36.7742	       0
 70.0662	 42.0683	       0
 75.0594	 4.66422	       0
